12,45	0.0076102832262
36,7	0.00295558357274
1414,7	6.7172353926e-05
1,4	0.0502363088964
22,7	0.00479335028143
63,7	0.00154582532432
75,6	0.00137444970341
27,6	0.00404153662788
2,6	0.0424959868824
308,1	0.000166208516766
13,1	0.00756894639302
50,2	0.00209698310012
49,3	0.00212367980489
9554,10	7.75065622223e-06
9600,10	7.75065622223e-06
4602,10	1.89460485432e-05
9320,10	7.75065622223e-06
9390,10	5.16710414815e-06
6564,10	1.20565763457e-05
9390,15	8.61184024692e-07
9390,21	8.61184024692e-07
9390,28	8.61184024692e-07
8241,10	6.02828817284e-06
7872,10	9.47302427161e-06
8004,10	9.47302427161e-06
8241,20	1.72236804938e-06
8241,35	1.72236804938e-06
1435,10	6.63111699013e-05
7430,15	1.72236804938e-06
7430,20	4.30592012346e-06
7430,21	2.58355207408e-06
7430,35	8.61184024692e-07
7430,39	8.61184024692e-07
7622,10	1.03342082963e-05
663,10	0.000130899971753
8961,15	7.75065622223e-06
1808,10	5.33934095309e-05
5951,10	1.37789443951e-05
1138,10	8.26736663704e-05
2294,10	4.21980172099e-05
9151,10	7.75065622223e-06
9863,10	6.88947219753e-06
2029,10	4.82263053827e-05
9267,10	7.75065622223e-06
7775,10	1.03342082963e-05
941,10	9.73137947902e-05
6540,10	5.16710414815e-06
6540,15	6.88947219753e-06
2108,10	4.65039373334e-05
2755,10	3.53085450124e-05
8611,10	5.16710414815e-06
8611,15	3.44473609877e-06
8336,10	8.61184024692e-06
2075,10	4.73651213581e-05
8900,10	6.88947219753e-06
8900,15	8.61184024692e-07
7090,10	1.1195392321e-05
5922,10	1.37789443951e-05
6236,10	1.29177603704e-05
7383,10	1.03342082963e-05
9730,10	6.88947219753e-06
8341,10	8.61184024692e-06
7888,10	9.47302427161e-06
9834,10	6.88947219753e-06
9835,10	6.88947219753e-06
9050,10	7.75065622223e-06
9097,10	7.75065622223e-06
5202,10	1.63624964691e-05
8213,10	9.47302427161e-06
9687,10	6.88947219753e-06
9528,10	7.75065622223e-06
8787,10	8.61184024692e-06
8786,10	8.61184024692e-06
6443,10	1.29177603704e-05
8258,10	9.47302427161e-06
8257,10	9.47302427161e-06
7757,10	1.03342082963e-05
6510,10	1.29177603704e-05
5535,10	1.55013124445e-05
5152,10	1.72236804938e-05
6872,10	1.20565763457e-05
4953,10	1.80848645185e-05
5151,10	1.72236804938e-05
4869,10	1.80848645185e-05
5047,10	1.72236804938e-05
3564,10	2.66967047654e-05
4122,10	2.2390784642e-05
2450,10	3.96144651358e-05
3874,10	2.41131526914e-05
3875,10	2.41131526914e-05
2335,10	4.13368331852e-05
1203,10	7.8367746247e-05
1070,10	8.78407705186e-05
573,10	0.000148123652247
764,10	0.000115398659309
3214,10	3.01414408642e-05
3483,10	2.75578887901e-05
9858,10	2.58355207408e-06
9858,15	4.30592012346e-06
189,10	0.000453843981013
6699,13	8.61184024692e-07
6699,15	2.58355207408e-06
6699,20	4.30592012346e-06
6699,21	3.44473609877e-06
6699,35	8.61184024692e-07
2992,10	3.27249929383e-05
1189,10	7.92289302717e-05
7411,10	4.30592012346e-06
7411,15	6.02828817284e-06
2389,10	4.04756491605e-05
2452,10	3.96144651358e-05
8962,10	7.75065622223e-06
7563,10	1.03342082963e-05
2390,10	4.04756491605e-05
2337,10	4.13368331852e-05
7903,10	9.47302427161e-06
9899,15	6.88947219753e-06
1341,10	7.06170900247e-05
3488,10	2.75578887901e-05
4136,10	2.2390784642e-05
4885,10	1.80848645185e-05
4536,10	1.98072325679e-05
210,10	0.000384088075013
9383,10	7.75065622223e-06
9040,10	7.75065622223e-06
4183,10	2.15296006173e-05
946,10	9.64526107655e-05
2981,10	3.27249929383e-05
7174,10	1.1195392321e-05
4889,10	1.72236804938e-05
4889,15	8.61184024692e-07
5528,10	1.55013124445e-05
8689,10	8.61184024692e-06
8135,10	9.47302427161e-06
339,10	0.000247159815087
9062,10	7.75065622223e-06
5419,10	1.55013124445e-05
2839,10	3.44473609877e-05
8139,10	9.47302427161e-06
6096,10	1.37789443951e-05
6769,10	1.20565763457e-05
9403,10	7.75065622223e-06
9404,10	7.75065622223e-06
8694,10	8.61184024692e-06
469,10	0.000177403909087
7394,10	1.72236804938e-06
6103,10	1.37789443951e-05
7394,15	1.72236804938e-06
7394,20	2.58355207408e-06
7394,21	1.72236804938e-06
7394,28	8.61184024692e-07
7394,35	8.61184024692e-07
7394,38	8.61184024692e-07
1845,10	5.25322255062e-05
5537,10	1.55013124445e-05
9413,10	7.75065622223e-06
8704,10	8.61184024692e-06
720,10	0.000122288131506
7071,1	8.61184024692e-07
7071,9	8.61184024692e-07
9726,10	6.88947219753e-06
7071,20	8.61184024692e-06
7071,38	8.61184024692e-07
2427,10	3.96144651358e-05
7191,10	1.1195392321e-05
929,10	9.81749788149e-05
4392,10	2.06684165926e-05
8494,10	8.61184024692e-06
8715,10	8.61184024692e-06
5022,10	1.72236804938e-05
1151,10	8.0951298321e-05
7547,10	6.88947219753e-06
7547,15	2.58355207408e-06
7547,21	8.61184024692e-07
6949,10	1.1195392321e-05
5546,10	1.55013124445e-05
8726,10	8.61184024692e-06
1019,10	9.12855066173e-05
8175,10	9.47302427161e-06
1794,10	5.33934095309e-05
4278,15	1.72236804938e-06
4278,36	6.02828817284e-06
4278,38	1.37789443951e-05
8574,20	8.61184024692e-06
6090,20	8.61184024692e-07
6090,35	1.29177603704e-05
5091,21	1.72236804938e-05
7095,23	1.1195392321e-05
1493,20	6.37276178272e-05
446,15	0.000186015749333
4184,14	1.03342082963e-05
4184,20	3.44473609877e-06
4184,28	7.75065622223e-06
9739,23	6.88947219753e-06
69,14	0.00140717469635
2287,14	4.13368331852e-05
69,20	8.61184024692e-07
69,28	0.000101619714914
2287,28	8.61184024692e-07
69,31	1.1195392321e-05
351,14	0.000210128902025
4815,14	1.63624964691e-05
351,15	1.55013124445e-05
351,20	7.75065622223e-06
4815,21	1.72236804938e-06
351,28	1.72236804938e-06
351,35	8.61184024692e-07
351,36	8.61184024692e-07
2209,28	4.39203852593e-05
5450,15	1.37789443951e-05
5648,28	1.46401284198e-05
5450,20	1.72236804938e-06
2141,20	4.56427533087e-05
3873,15	1.46401284198e-05
3873,20	6.88947219753e-06
3873,35	2.58355207408e-06
3602,15	2.06684165926e-05
3941,28	2.32519686667e-05
3602,20	5.16710414815e-06
4398,15	5.16710414815e-06
4398,20	8.61184024692e-07
4398,36	8.61184024692e-07
4398,38	1.37789443951e-05
7047,35	1.03342082963e-05
7047,39	8.61184024692e-07
7748,20	1.03342082963e-05
7102,20	1.1195392321e-05
3684,15	2.06684165926e-05
3684,20	2.58355207408e-06
3684,39	2.58355207408e-06
9728,20	6.88947219753e-06
5731,15	1.20565763457e-05
5731,20	1.72236804938e-06
5731,28	8.61184024692e-07
6973,20	1.1195392321e-05
9572,15	7.75065622223e-06
6115,20	9.47302427161e-06
6115,35	3.44473609877e-06
6115,39	8.61184024692e-07
2004,15	4.82263053827e-05
5479,21	1.55013124445e-05
82,9	8.61184024692e-07
7138,15	3.44473609877e-06
7138,36	8.61184024692e-07
7138,38	6.88947219753e-06
5788,20	1.46401284198e-05
5626,20	1.46401284198e-05
9634,20	7.75065622223e-06
5141,15	1.72236804938e-05
2322,20	4.13368331852e-05
1159,15	1.03342082963e-05
1159,36	2.41131526914e-05
1159,38	4.65039373334e-05
1543,14	3.44473609877e-06
4855,15	8.61184024692e-07
4855,20	8.61184024692e-07
4855,37	1.63624964691e-05
1543,15	1.72236804938e-06
1543,35	4.65039373334e-05
1543,36	4.30592012346e-06
1543,39	5.16710414815e-06
4329,20	2.06684165926e-05
3494,15	8.61184024692e-07
3494,20	2.66967047654e-05
9753,23	6.88947219753e-06
6684,35	1.20565763457e-05
9672,23	6.88947219753e-06
3149,36	6.88947219753e-06
3149,38	2.41131526914e-05
5696,20	8.61184024692e-07
5696,37	1.37789443951e-05
2531,15	5.16710414815e-06
2531,36	5.16710414815e-06
2531,38	2.75578887901e-05
8856,23	8.61184024692e-06
4411,20	8.61184024692e-07
4411,35	1.89460485432e-05
4411,39	8.61184024692e-07
5128,20	1.72236804938e-05
5322,14	8.61184024692e-07
5322,21	1.72236804938e-06
7503,28	9.47302427161e-06
5322,28	1.37789443951e-05
7503,35	8.61184024692e-07
953,37	9.55914267408e-05
3781,37	2.49743367161e-05
9132,20	6.02828817284e-06
9132,35	8.61184024692e-07
9132,39	8.61184024692e-07
8445,20	6.88947219753e-06
8445,37	1.72236804938e-06
906,20	7.92289302717e-05
3143,23	2.49743367161e-05
3143,40	6.02828817284e-06
906,35	1.63624964691e-05
906,36	8.61184024692e-07
906,39	4.30592012346e-06
8691,15	1.72236804938e-06
8691,36	1.72236804938e-06
8691,38	5.16710414815e-06
8000,20	9.47302427161e-06
3206,20	2.92802568395e-05
3206,28	8.61184024692e-07
3188,15	2.49743367161e-05
4353,28	2.06684165926e-05
3188,20	1.72236804938e-06
3188,35	8.61184024692e-07
3188,39	2.58355207408e-06
4232,36	6.88947219753e-06
4232,38	1.46401284198e-05
8688,35	6.02828817284e-06
8688,39	2.58355207408e-06
6408,15	4.30592012346e-06
6408,36	2.58355207408e-06
6408,38	6.02828817284e-06
7009,20	1.03342082963e-05
7009,39	8.61184024692e-07
1809,15	8.61184024692e-07
1809,20	8.61184024692e-07
1809,36	1.1195392321e-05
1809,38	4.04756491605e-05
2003,15	6.02828817284e-06
2003,20	4.30592012346e-05
9664,21	6.88947219753e-06
5233,23	1.63624964691e-05
2201,35	3.87532811111e-05
2201,39	5.16710414815e-06
6667,37	1.20565763457e-05
6989,15	4.30592012346e-06
6989,20	6.88947219753e-06
7751,15	1.72236804938e-06
7751,36	4.30592012346e-06
7751,38	4.30592012346e-06
7509,20	8.61184024692e-07
7509,35	5.16710414815e-06
7509,39	4.30592012346e-06
9392,20	7.75065622223e-06
7409,15	2.58355207408e-06
7409,36	8.61184024692e-07
7409,38	6.88947219753e-06
4150,15	1.72236804938e-06
4150,36	6.88947219753e-06
4150,38	1.37789443951e-05
3943,35	2.32519686667e-05
8413,37	8.61184024692e-06
5803,20	1.46401284198e-05
8682,20	8.61184024692e-06
8826,20	8.61184024692e-06
2684,23	3.61697290371e-05
352,14	0.000233380870691
9771,14	6.88947219753e-06
352,20	8.61184024692e-07
352,31	1.72236804938e-06
8107,15	7.75065622223e-06
8107,20	1.72236804938e-06
5384,36	1.20565763457e-05
5384,38	3.44473609877e-06
2180,20	3.44473609877e-06
9467,21	2.58355207408e-06
2180,37	4.13368331852e-05
9467,37	5.16710414815e-06
337,20	0.000247159815087
1657,23	5.76993296544e-05
1346,15	7.06170900247e-05
7826,28	9.47302427161e-06
9968,23	6.88947219753e-06
969,23	9.47302427161e-05
923,20	9.90361628396e-05
596,15	1.72236804938e-06
596,20	8.52572184445e-05
912,21	9.98973468643e-05
4339,20	2.06684165926e-05
6308,23	1.29177603704e-05
3023,23	2.15296006173e-05
3023,40	1.03342082963e-05
9811,20	6.88947219753e-06
1140,15	8.26736663704e-05
2996,21	1.72236804938e-06
818,28	0.000110231555161
2996,28	3.01414408642e-05
2996,35	8.61184024692e-07
596,35	4.73651213581e-05
596,39	9.47302427161e-06
6985,15	9.47302427161e-06
6985,35	1.72236804938e-06
2584,21	3.78920970864e-05
2666,21	3.61697290371e-05
5828,21	1.46401284198e-05
8926,20	7.75065622223e-06
7000,36	8.61184024692e-07
7000,38	1.03342082963e-05
9831,21	6.88947219753e-06
579,15	1.98072325679e-05
579,36	8.18124823457e-05
579,38	4.56427533087e-05
4633,37	1.89460485432e-05
1010,15	9.12855066173e-05
6873,15	8.61184024692e-06
6873,21	3.44473609877e-06
723,20	0.000121426947482
9558,23	7.75065622223e-06
1400,15	8.61184024692e-07
9530,21	6.02828817284e-06
5352,15	8.61184024692e-07
5352,36	9.47302427161e-06
5352,38	6.02828817284e-06
4932,23	1.46401284198e-05
4932,40	3.44473609877e-06
1442,14	8.61184024692e-07
9271,37	7.75065622223e-06
1442,20	5.68381456297e-05
1442,28	8.61184024692e-07
1442,35	5.16710414815e-06
